"Guild","b1_mean","b1_sd","b1_lo","b1_hi","b1_covered","range_mean","range_lo","range_hi","range_covered","sigma_mean","sigma_lo","sigma_hi","sigma_covered","WAIC_cov","WAIC_null","Delta_WAIC","logCPO"
"Cave",-1.991097873784,0.321046991851438,-2.62033841515774,-1.36185733241026,TRUE,2.87801737362229,1.54615723388545,4.48362938180972,FALSE,1.16945851436536,1.24344571006757,2.11745823614298,TRUE,-381.360821096379,-381.852695109369,-0.491874012989911,188.187844809306
"Cave",-2.65039081627026,0.284694769594601,-3.20838231126261,-2.09239932127791,FALSE,2.8171392725865,1.57043902557661,4.30070707188524,FALSE,0.960726443972542,1.2531715866459,2.0738146184954,TRUE,-1618.98924580462,-1583.37310508035,35.6161407242646,796.703434096478
"Cave",-1.94735007929701,0.247456020619387,-2.43235496746861,-1.46234519112541,TRUE,2.66839835620967,1.27779152213199,4.38703580993583,TRUE,0.806134155780901,1.13039440998794,2.09452519916468,TRUE,-413.743606317278,-398.848436603067,14.8951697142116,205.785817382311
"Cave",-2.06439876897462,0.3145169417708,-2.68084064737307,-1.44795689057617,TRUE,3.72530826011809,1.88444267173081,5.95554582329951,FALSE,1.30988355452111,1.3727500397854,2.44039870170829,TRUE,-1254.01861219187,-1237.32987983617,16.6887323556903,615.332283269109
"Cave",-1.9257156114495,0.260880225745634,-2.43703145818962,-1.41439976470937,TRUE,2.80082799973745,1.29874240488277,4.71309795098961,TRUE,0.974372490028485,1.1396237997176,2.17096705433077,TRUE,-241.932467359939,-219.265465489416,22.6670018705229,120.061131414962
"Cave",-2.5071058086045,0.310156791244058,-3.11500194900337,-1.89920966820564,TRUE,2.63579987864006,1.30986011729907,4.26160128830177,TRUE,0.914188665242778,1.14449120455295,2.06436462096737,TRUE,-459.965291797066,-446.927882769315,13.0374090277513,228.246155057607
"Cave",-2.43248119961921,0.367497322919606,-3.15276271695653,-1.7121996822819,TRUE,4.97491057791641,2.36863789825765,8.19992027682866,FALSE,1.57772570604298,1.53903797817262,2.8635502923519,TRUE,-551.079403846351,-525.357053883709,25.7223499626413,214.654292211921
"Cave",-1.06178264621855,0.290396746997198,-1.63094981156064,-0.492615480876448,FALSE,5.45011079829679,1.43137974154899,11.382350477609,TRUE,1.15448571648302,1.1964028341445,3.37377392212475,TRUE,-55.2483827397438,-56.4927471976223,-1.24436445787852,27.5657588578051
"Cave",-2.475497289988,0.340783417490251,-3.14342051479737,-1.80757406517863,TRUE,4.72071916114304,1.67744645610374,8.77029629583638,FALSE,1.2359989081682,1.29516271414203,2.96146860456706,TRUE,-243.856240573815,-220.651328110357,23.2049124634574,121.509933240214
"Cave",-1.62411651288528,0.231954168149374,-2.078738328522,-1.16949469724855,TRUE,3.18077536104988,1.30302410672166,5.5995503979017,TRUE,0.77536773968169,1.14150081328121,2.36633691555148,TRUE,-146.432318344929,-136.943512750799,9.4888055941305,73.1126601710779
"Cave",-2.3426699267395,0.277282126199786,-2.88613290764777,-1.79920694583123,TRUE,2.03855083682241,0.955252039453921,3.3768049267586,TRUE,0.712516329968196,0.977369960380368,1.83760848026956,FALSE,-106.208815161475,-81.5958924943567,24.6129226671187,52.5791145825826
"Cave",-2.29159992967004,0.314495405847278,-2.90799959843402,-1.67520026090607,TRUE,3.28567155261442,1.68529179608786,5.24477567865615,FALSE,1.09192611747748,1.29818788936265,2.29014752333909,TRUE,-509.584079216101,-491.070221236285,18.513857979817,253.243798820474
"Cave",-2.47144559031268,0.354301840876122,-3.16586443808612,-1.77702674253924,TRUE,3.51768439841465,1.68868572421351,5.79286964862728,FALSE,1.09784674437279,1.29949441099741,2.40683810187293,TRUE,-240.48215833974,-221.346525866263,19.1356324734773,119.282819096211
"Cave",-2.50845084008334,0.3577234614775,-3.20957594100424,-1.80732573916244,TRUE,3.34375356447872,1.65962463910444,5.39929423523958,FALSE,1.21504687704987,1.28826419615871,2.32363814636436,TRUE,-327.384713518187,-309.819503533266,17.5652099849206,162.126427493637
"Cave",-1.97941243545,0.246621062099373,-2.46278083499378,-1.49604403590621,TRUE,2.30842550881598,1.03575946696216,3.88566223698782,TRUE,0.655128248685436,1.01772268666968,1.97120831902359,FALSE,-57.7284016934601,-43.4380024215968,14.2903992718633,28.7606084754938
"Cave",-2.32775963794219,0.303698637252595,-2.92299802911118,-1.73252124677321,TRUE,3.25488718297951,1.28540326802976,5.81482838920708,TRUE,0.828414220342153,1.13375626482492,2.41139552732584,TRUE,-99.9413789752774,-77.9608112683993,21.980567706878,49.8022006591075
"Cave",-2.28694712062164,0.261505638343679,-2.79948875352941,-1.77440548771387,TRUE,3.885999627878,1.75855143723268,6.611577141485,FALSE,0.907396581723169,1.32610385612616,2.57129872661365,TRUE,-1040.7366388228,-1014.64790342411,26.088735398698,519.235515502522
