"rep","config","strategy","int_strat","n_enc","elapsed","beta1_mean","beta1_sd","beta1_lo","beta1_hi","range_mean","range_lo","range_hi","sigma_mean","sigma_lo","sigma_hi"
12,"Full Laplace, grid","laplace","grid",226,5.05000000000018,-1.34570365247266,0.269539399467556,-1.87030891358719,-0.798765019212078,3.12185477953675,1.4267531332579,5.22412187161756,0.792965349378628,0.454500743737956,1.08019248675647
13,"Gaussian","gaussian","eb",237,4.23999999999978,-1.79389449836076,0.259386754167444,-2.3022831945957,-1.28550580212583,2.61841893484435,1.19961932216677,4.38282955537628,0.781316639268576,0.436336730303368,1.0755810662346
13,"Simplified Laplace","simplified.laplace","eb",237,4.25,-1.79389471761555,0.259387193361055,-2.30228427465414,-1.28550516057696,2.61841247735068,1.19962623213131,4.38279556672612,0.78131613766585,0.436337733222822,1.07557846677074
13,"Full Laplace, eb (main)","laplace","eb",237,4.02999999999975,-1.79389519048957,0.259388135120087,-2.30228659334195,-1.28550378763719,2.61840279649742,1.19963465337688,4.38274349980211,0.781315753983943,0.436338633343953,1.07557531298291
13,"Full Laplace, grid","laplace","grid",237,5,-1.80650550998938,0.27349321519783,-2.36456526925974,-1.28114815915719,2.61841353616139,1.19962537062832,4.38280089443121,0.781316151331235,0.436337633679472,1.07557876587658
14,"Gaussian","gaussian","eb",247,4.29999999999927,-1.59112824081526,0.213357763355836,-2.00930177281471,-1.1729547088158,3.06328929331784,1.20558359695016,5.4362976246788,0.586296245644154,0.29836521260397,0.825410182480832
14,"Simplified Laplace","simplified.laplace","eb",247,4.09000000000015,-1.59112796647693,0.21335754251233,-2.00930106563107,-1.17295486732279,3.06329128016711,1.20558261927737,5.43630688457778,0.586296035825716,0.298365053918498,0.825410285159139
14,"Full Laplace, eb (main)","laplace","eb",247,4,-1.59112812610339,0.213357694835549,-2.00930152380556,-1.17295472840123,3.06329111165255,1.20558152741555,5.43630742164709,0.586296297825484,0.29836499499296,0.825410559793848
14,"Full Laplace, grid","laplace","grid",247,4.94999999999982,-1.60827187206946,0.23289518993338,-2.10377803679443,-1.17895881390534,3.06329111165255,1.20558152741555,5.43630742164709,0.586296297825484,0.29836499499296,0.825410559793848
15,"Gaussian","gaussian","eb",334,4.21000000000004,-2.04451679001723,0.255569304002827,-2.54542342141674,-1.54361015861772,4.02777033100188,1.48643904022806,7.42205880156866,0.715456997171003,0.360123568353585,1.02387239517623
